0.0436995 28
0.0568245 6
0.0699496 10
0.0830746 46
0.0961997 104
0.109325 65
0.12245 38
0.135575 148
0.1487 30
0.161825 12
0.17495 7
0.188075 1
0.2012 1
0.214325 1
0.22745 2
0.240575 1
0.2537 0
0.266825 0
0.27995 0
0.293075 0
0.3062 1
