0.0770995 1
0.0908546 0
0.10461 153
0.118365 95
0.13212 56
0.145875 53
0.15963 64
0.173385 33
0.18714 14
0.200895 6
0.21465 8
0.228405 6
0.24216 5
0.255915 0
0.26967 2
0.283425 0
0.29718 0
0.310935 2
0.32469 1
0.338445 1
0.3522 1
